"DATA MONITOR"
"NORMAL DATA"
867
3
289,578,867,0,0,0,0
"cal1.vol"
"cm^3"
"Time"
"ms"
:R"Time" "cal1.vol"~cal1.vol~cm^3~press„o~kPa~Temperature~K~
22.145, 309.00163
22.491, 308.53502
22.837, 309.00163
23.183, 309.15717
23.529, 309.62378
23.875, 309.62378
24.221, 309.77931
24.567, 310.24592
24.913, 310.71253
25.260, 310.55699
25.606, 311.17914
25.952, 310.86806
26.298, 311.49021
26.644, 312.26789
26.990, 311.80128
27.336, 311.64574
27.682, 312.89003
28.028, 312.42342
28.374, 313.04557
28.720, 313.35664
29.066, 313.35664
29.412, 314.44539
29.758, 313.97879
30.104, 314.13432
30.450, 314.28986
30.796, 314.91200
31.142, 315.06754
31.488, 315.37861
31.834, 315.84522
32.180, 315.53415
32.526, 316.15629
32.872, 317.08951
33.218, 316.62290
33.564, 316.93397
33.910, 318.02272
34.256, 317.55611
34.602, 317.40058
34.948, 318.17826
35.294, 318.48933
35.640, 318.64487
35.986, 318.95594
36.332, 319.88915
36.678, 319.11147
37.024, 319.26701
37.370, 320.66683
37.716, 320.20023
38.062, 320.66683
38.408, 321.13344
38.754, 321.44451
39.100, 320.82237
39.446, 322.22219
39.792, 322.53327
40.138, 322.68880
40.484, 323.31095
40.830, 323.62202
41.176, 323.93309
41.522, 324.24416
41.869, 324.24416
42.215, 324.55523
42.561, 325.48845
42.907, 325.48845
43.253, 325.79952
43.599, 326.57720
43.945, 326.73274
44.291, 326.73274
44.637, 327.51042
44.983, 327.97703
45.329, 328.28810
45.675, 328.75471
46.021, 328.91024
46.367, 328.91024
46.713, 329.53239
47.059, 330.31007
47.405, 329.99900
47.751, 330.46560
48.097, 331.86543
48.443, 331.39882
48.789, 330.93221
49.135, 332.33204
49.481, 332.33204
49.827, 332.79864
50.173, 333.26525
50.519, 333.57632
50.865, 333.88740
51.211, 334.35400
51.557, 334.50954
51.903, 334.97615
52.249, 335.59829
52.595, 335.75383
52.941, 336.06490
53.287, 336.68704
53.633, 336.53151
53.979, 336.99812
54.325, 337.30919
54.671, 338.08687
55.017, 338.08687
55.363, 339.48669
55.709, 339.17562
56.055, 339.48669
56.401, 339.64223
56.747, 340.26437
57.093, 340.26437
57.439, 341.04205
57.785, 341.04205
58.131, 341.97527
58.478, 341.81973
58.824, 342.90848
59.170, 342.59741
59.516, 343.21956
59.862, 343.84170
60.208, 344.46384
60.554, 344.46384
60.900, 344.61938
61.246, 345.08599
61.592, 345.70813
61.938, 346.17474
62.284, 346.17474
62.630, 346.64135
62.976, 346.79689
63.322, 347.73010
63.668, 347.57457
64.014, 348.35225
64.360, 348.81885
64.706, 348.04117
65.052, 349.44100
65.398, 349.59653
65.744, 349.59653
66.090, 350.21868
66.436, 350.37421
66.782, 351.46297
67.128, 351.30743
67.474, 351.92957
67.820, 351.77404
68.166, 352.08511
68.512, 352.86279
68.858, 352.86279
69.204, 353.17386
69.550, 354.10708
69.896, 353.79601
70.242, 355.04029
70.588, 354.57369
70.934, 354.88476
71.280, 355.35137
71.626, 355.35137
71.972, 356.28458
72.318, 356.28458
72.664, 356.44012
73.010, 356.59565
73.356, 357.21780
73.702, 357.99548
74.048, 358.15101
74.394, 358.30655
74.740, 358.77316
75.087, 358.46209
75.433, 359.39530
75.779, 360.17298
76.125, 359.70637
76.471, 360.01745
76.817, 360.17298
77.163, 360.95066
77.509, 360.17298
77.855, 361.10620
78.201, 361.26174
78.547, 361.41727
78.893, 362.35049
79.239, 360.79513
79.585, 362.97263
79.931, 362.66156
80.277, 363.12817
80.623, 363.28370
80.969, 363.43924
81.315, 364.21692
81.661, 364.06138
82.007, 364.37246
82.353, 364.83906
82.699, 364.52799
83.045, 365.15014
83.391, 365.61674
83.737, 365.61674
84.083, 366.23889
84.429, 366.23889
84.775, 365.77228
85.121, 366.86103
85.467, 366.86103
85.813, 366.86103
86.159, 367.32764
86.505, 367.79425
86.851, 367.63871
87.197, 367.94978
87.543, 368.41639
87.889, 368.57193
88.235, 368.41639
88.581, 369.03854
88.927, 369.34961
89.273, 369.03854
89.619, 369.19407
89.965, 369.66068
90.311, 369.50514
90.657, 369.97175
91.003, 370.74943
91.349, 370.28282
91.696, 370.59390
92.042, 370.90497
92.388, 370.59390
